"34","2 510","2 510 UNKNOWN NAME",0,"Outside City Limits"
"34","2 522","2 522 UNKNOWN NAME",0,"Outside City Limits"
"34","2 524","2 524 UNKNOWN NAME",0,"Outside City Limits"
"34","2 724","2 724 UNKNOWN NAME",0,"Outside City Limits"
"34","2 829","2 829 UNKNOWN NAME",0,"Outside City Limits"
"34","2 855","2 855 UNKNOWN NAME",0,"Outside City Limits"
"34","2 874","2 874 UNKNOWN NAME",0,"Outside City Limits"
"34","20040","20040 UNKNOWN NAME",0,"Outside City Limits"
"34","05200","200TH AVE",0,"Outside City Limits"
"34","06200","200TH PL",0,"Outside City Limits"
"34","05201","201ST AVE",0,"Outside City Limits"
"34","07201","201ST CT",0,"Outside City Limits"
"34","05202","202ND AVE",0,"Outside City Limits"
"34","05203","203RD AVE",0,"Outside City Limits"
"34","06203","203RD PL",0,"Outside City Limits"
"34","05204","204TH AVE",0,"Outside City Limits"
"34","06204","204TH PL",0,"Outside City Limits"
"34","05205","205TH AVE",0,"Outside City Limits"
"34","07205","205TH CT",0,"Outside City Limits"
"34","06305","205TH PL",0,"Outside City Limits"
"34","06205","205TH TER",0,"Outside City Limits"
"34","05206","206TH AVE",0,"Outside City Limits"
"34","07206","206TH CT",0,"Outside City Limits"
"34","05207","207TH AVE",0,"Outside City Limits"
"34","05208","208TH AVE",0,"Outside City Limits"
"34","07208","208TH CT",0,"Outside City Limits"
"34","06208","208TH TER",0,"Outside City Limits"
"34","05209","209TH AVE",0,"Outside City Limits"
"34","05210","210TH AVE",0,"Outside City Limits"
"34","07210","210TH CT",0,"Outside City Limits"
"34","21110","21110 UNKNOWN NAME",0,"Outside City Limits"
"34","21190","21190 UNKNOWN NAME",0,"Outside City Limits"
"34","05211","211TH AVE",0,"Outside City Limits"
"34","05213","213TH AVE",0,"Outside City Limits"
"34","06213","213TH PL",0,"Outside City Limits"
"34","05214","214TH AVE",0,"Outside City Limits"
"34","06214","214TH PL",0,"Outside City Limits"
"34","05215","215TH AVE",0,"Outside City Limits"
"34","05216","216TH AVE",0,"Outside City Limits"
"34","05217","217TH AVE",0,"Outside City Limits"
"34","06217","217TH PL",0,"Outside City Limits"
"34","07218","218TH CT",0,"Outside City Limits"
"34","05219","219TH AVE",0,"Outside City Limits"
"34","22139","22139 UNKNOWN NAME",0,"Outside City Limits"
"34","2217O","2217O UNKNOWN NAME",0,"Outside City Limits"
"34","05224","224TH AVE",0,"Outside City Limits"
"34","05225","225TH AVE",0,"Outside City Limits"
"34","05226","226TH AVE",0,"Outside City Limits"
"34","05227","227TH AVE",0,"Outside City Limits"
"34","05228","228TH AVE",0,"Outside City Limits"
"34","05229","229TH AVE",0,"Outside City Limits"
"34","05230","230TH AVE",0,"Outside City Limits"
"34","05231","231ST AVE",0,"Outside City Limits"
"34","05234","234TH AVE",0,"Outside City Limits"
"34","06238","238TH PL",0,"Outside City Limits"
"34","05239","239TH AVE",0,"Outside City Limits"
"34","06240","240TH AVE",0,"Outside City Limits"
"34","05242","242ND AVE",0,"Outside City Limits"
"34","05243","243RD AVE",0,"Outside City Limits"
"34","05247","247TH AVE",0,"Outside City Limits"
"34","05248","248TH AVE",0,"Outside City Limits"
"34","05249","249TH AVE",0,"Outside City Limits"
"34","05024","24TH AVE",0,"Outside City Limits"
"34","25185","25185 UNKNOWN NAME",0,"Outside City Limits"
"34","05251","251ST AVE",0,"Outside City Limits"
"34","05253","253RD AVE",0,"Outside City Limits"
"34","25829","25829 UNKNOWN NAME",0,"Outside City Limits"
"34","05025","25TH AVE",0,"Outside City Limits"
"34","05264","264TH AVE",0,"Outside City Limits"
"34","05268","268TH AVE",0,"Outside City Limits"
"34","05026","26TH AVE",0,"Outside City Limits"
"34","05272","272ND AVE",0,"Outside City Limits"
"34","05273","273RD AVE",0,"Outside City Limits"
"34","05278","278TH AVE",0,"Outside City Limits"
"34","05527","27TH AVE",0,"Outside City Limits"
"34","05281","281ST AVE",0,"Outside City Limits"
"34","28700","28700 UNKNOWN NAME",0,"Outside City Limits"
"34","29203","29203 UNKNOWN NAME",0,"Outside City Limits"
"34","3 509","3 509 UNKNOWN NAME",0,"Outside City Limits"
"34","3 510","3 510 UNKNOWN NAME",0,"Outside City Limits"
"34","3 522","3 522 UNKNOWN NAME",0,"Outside City Limits"
"34","3 524","3 524 UNKNOWN NAME",0,"Outside City Limits"
"34","3 724","3 724 UNKNOWN NAME",0,"Outside City Limits"
"34","3 829","3 829 UNKNOWN NAME",0,"Outside City Limits"
"34","3 874","3 874 UNKNOWN NAME",0,"Outside City Limits"
"34","05310","310TH AVE",0,"Outside City Limits"
"34","05312","312TH AVE",0,"Outside City Limits"
"34","05313","313TH AVE",0,"Outside City Limits"
"34","05325","325TH AVE",0,"Outside City Limits"
"34","05331","331ST AVE",0,"Outside City Limits"
"34","05334","334TH AVE",0,"Outside City Limits"
"34","05336","336TH AVE",0,"Outside City Limits"
"34","05338","338TH AVE",0,"Outside City Limits"
"34","05341","341ST AVE",0,"Outside City Limits"
"34","05345","345TH AVE",0,"Outside City Limits"
"34","06363","363 RD PL",0,"Outside City Limits"
"34","4 510","4 510 UNKNOWN NAME",0,"Outside City Limits"
"34","4 522","4 522 UNKNOWN NAME",0,"Outside City Limits"
"34","4 524","4 524 UNKNOWN NAME",0,"Outside City Limits"
"34","4 724","4 724 UNKNOWN NAME",0,"Outside City Limits"
"34","4 829","4 829 UNKNOWN NAME",0,"Outside City Limits"
"34","4 874","4 874 UNKNOWN NAME",0,"Outside City Limits"
"34","05004","4TH AVE",0,"Outside City Limits"
"34","08004","4TH ST/313TH AV",0,"Outside City Limits"
"34","5 510","5 510 UNKNOWN NAME",0,"Outside City Limits"
"34","5 524","5 524 UNKNOWN NAME",0,"Outside City Limits"
"34","5 724","5 724 UNKNOWN NAME",0,"Outside City Limits"
"34","6 510","6 510 UNKNOWN NAME",0,"Outside City Limits"
"34","6 524","6 524 UNKNOWN NAME",0,"Outside City Limits"
"34","60700","60700 UNKNOWN NAME",0,"Outside City Limits"
